"i","j","Val"
"E66","P137",0
"E67","P1",0
"E67","P2",0
"E67","P3",0
"E67","P4",0
"E67","P5",0
"E67","P6",0
"E67","P7",0
"E67","P8",0
"E67","P9",0
"E67","P10",0
"E67","P11",0
"E67","P12",0
"E67","P13",0
"E67","P14",0
"E67","P15",0
"E67","P16",0
"E67","P17",0
"E67","P18",0
"E67","P19",0
"E67","P20",0
"E67","P21",0
"E67","P22",0
"E67","P23",0
"E67","P24",0
"E67","P25",0
"E67","P26",0
"E67","P27",0
"E67","P28",0
"E67","P29",0
"E67","P30",0
"E67","P31",0
"E67","P32",0
"E67","P33",0
"E67","P34",0
"E67","P35",0
"E67","P36",0
"E67","P37",0
"E67","P38",0
"E67","P39",0
"E67","P40",0
"E67","P41",0
"E67","P42",0
"E67","P43",0
"E67","P44",0
"E67","P45",0
"E67","P46",0
"E67","P47",0
"E67","P48",0
"E67","P49",0
"E67","P50",0
"E67","P51",0
"E67","P52",0
"E67","P53",0
"E67","P54",0
"E67","P55",0
"E67","P56",0
"E67","P57",0
"E67","P58",0
"E67","P59",0
"E67","P60",0
"E67","P61",0
"E67","P62",0
"E67","P63",0
"E67","P64",0
"E67","P65",0
"E67","P66",0
"E67","P67",0
"E67","P68",0
"E67","P69",0
"E67","P70",0
"E67","P71",0
"E67","P72",0
"E67","P73",0
"E67","P74",0
"E67","P75",0
"E67","P76",0
"E67","P77",0
"E67","P78",0
"E67","P79",0
"E67","P80",0
"E67","P81",0
"E67","P82",0
"E67","P83",0
"E67","P84",0
"E67","P85",0
"E67","P86",0
"E67","P87",0
"E67","P88",0
"E67","P89",0
"E67","P90",0
"E67","P91",0
"E67","P92",0
"E67","P93",0
"E67","P94",0
"E67","P95",0
"E67","P96",0
"E67","P97",0
"E67","P98",0
"E67","P99",0
"E67","P100",0
"E67","P101",0
"E67","P102",0
"E67","P103",0
"E67","P104",0
"E67","P105",0
"E67","P106",0
"E67","P107",0
"E67","P108",0
"E67","P109",0
"E67","P110",0
"E67","P111",0
"E67","P112",0
"E67","P113",0
"E67","P114",0
"E67","P115",0
"E67","P116",0
"E67","P117",0
"E67","P118",0
"E67","P119",0
"E67","P120",0
"E67","P121",0
"E67","P122",0
"E67","P123",0
"E67","P124",0
"E67","P125",0
"E67","P126",0
"E67","P127",0
"E67","P128",0
"E67","P129",0
"E67","P130",0
"E67","P131",0
"E67","P132",0
"E67","P133",0
"E67","P134",0
"E67","P135",0
"E67","P136",0
"E67","P137",0
"E68","P1",0
"E68","P2",0
"E68","P3",0
"E68","P4",0
"E68","P5",0
"E68","P6",0
"E68","P7",0
"E68","P8",0
"E68","P9",0
"E68","P10",0
"E68","P11",0
"E68","P12",0
"E68","P13",0
"E68","P14",0
"E68","P15",0
"E68","P16",0
"E68","P17",0
"E68","P18",0
"E68","P19",0
"E68","P20",0
"E68","P21",0
"E68","P22",0
"E68","P23",0
"E68","P24",0
"E68","P25",0
"E68","P26",0
"E68","P27",0
"E68","P28",0
"E68","P29",0
"E68","P30",0
"E68","P31",0
"E68","P32",0
"E68","P33",0
"E68","P34",0
"E68","P35",0
"E68","P36",0
"E68","P37",0
"E68","P38",0
"E68","P39",0
"E68","P40",0
"E68","P41",0
"E68","P42",0
"E68","P43",0
"E68","P44",0
"E68","P45",0
"E68","P46",0
"E68","P47",0
"E68","P48",0
"E68","P49",0
"E68","P50",0
"E68","P51",0
"E68","P52",0
"E68","P53",0
"E68","P54",0
"E68","P55",0
"E68","P56",0
"E68","P57",0
"E68","P58",0
"E68","P59",0
"E68","P60",0
"E68","P61",0
"E68","P62",0
"E68","P63",0
"E68","P64",0
"E68","P65",0
"E68","P66",0
"E68","P67",0
"E68","P68",0
"E68","P69",0
"E68","P70",0
"E68","P71",0
"E68","P72",0
"E68","P73",0
"E68","P74",0
"E68","P75",0
"E68","P76",0
"E68","P77",0
"E68","P78",0
"E68","P79",0
"E68","P80",0
"E68","P81",0
"E68","P82",0
"E68","P83",0
"E68","P84",0
"E68","P85",0
"E68","P86",0
"E68","P87",0
"E68","P88",0
"E68","P89",0
"E68","P90",0
"E68","P91",0
"E68","P92",0
"E68","P93",0
"E68","P94",0
"E68","P95",0
"E68","P96",0
"E68","P97",0
"E68","P98",0
"E68","P99",0
"E68","P100",0
"E68","P101",0
"E68","P102",0
"E68","P103",0
"E68","P104",0
"E68","P105",0
"E68","P106",0
"E68","P107",0
"E68","P108",0
"E68","P109",0
"E68","P110",0
"E68","P111",0
"E68","P112",0
"E68","P113",0
"E68","P114",0
"E68","P115",0
"E68","P116",0
"E68","P117",0
"E68","P118",0
"E68","P119",0
"E68","P120",0
"E68","P121",0
"E68","P122",0
"E68","P123",0
"E68","P124",0
"E68","P125",0
"E68","P126",0
"E68","P127",0
"E68","P128",0
"E68","P129",0
"E68","P130",0
"E68","P131",0
"E68","P132",0
"E68","P133",0
"E68","P134",0
"E68","P135",0
"E68","P136",0
"E68","P137",0
"E69","P1",0
"E69","P2",0
"E69","P3",0
"E69","P4",0
"E69","P5",0
"E69","P6",0
"E69","P7",0
"E69","P8",0
"E69","P9",0
"E69","P10",0
"E69","P11",0
"E69","P12",0
"E69","P13",0
"E69","P14",0
"E69","P15",0
"E69","P16",0
"E69","P17",0
"E69","P18",0
"E69","P19",0
"E69","P20",0
"E69","P21",0
"E69","P22",0
"E69","P23",0
"E69","P24",0
"E69","P25",0
"E69","P26",0
"E69","P27",0
"E69","P28",0
"E69","P29",0
"E69","P30",0
"E69","P31",0
"E69","P32",0
"E69","P33",0
"E69","P34",0
"E69","P35",0
"E69","P36",0
"E69","P37",0
"E69","P38",0
"E69","P39",0
"E69","P40",0
"E69","P41",0
"E69","P42",0
"E69","P43",0
"E69","P44",0
"E69","P45",0
"E69","P46",0
"E69","P47",0
"E69","P48",0
"E69","P49",0
"E69","P50",0
"E69","P51",0
"E69","P52",0
"E69","P53",0
"E69","P54",0
"E69","P55",0
"E69","P56",0
"E69","P57",0
"E69","P58",0
"E69","P59",0
"E69","P60",0
"E69","P61",0
"E69","P62",0
"E69","P63",0
"E69","P64",0
"E69","P65",0
"E69","P66",0
"E69","P67",0
"E69","P68",0
"E69","P69",0
"E69","P70",0
"E69","P71",0
"E69","P72",0
"E69","P73",0
"E69","P74",0
"E69","P75",0
"E69","P76",0
"E69","P77",0
"E69","P78",0
"E69","P79",0
"E69","P80",0
"E69","P81",0
"E69","P82",0
"E69","P83",0
"E69","P84",0
"E69","P85",0
"E69","P86",0
"E69","P87",0
"E69","P88",0
"E69","P89",0
"E69","P90",0
"E69","P91",0
"E69","P92",0
"E69","P93",0
"E69","P94",0
"E69","P95",0
"E69","P96",0
"E69","P97",0
"E69","P98",0
"E69","P99",0
"E69","P100",0
"E69","P101",0
"E69","P102",0
"E69","P103",0
"E69","P104",0
"E69","P105",0
"E69","P106",0
"E69","P107",0
"E69","P108",0
"E69","P109",0
"E69","P110",0
"E69","P111",0
"E69","P112",0
"E69","P113",0
"E69","P114",0
"E69","P115",0
"E69","P116",0
"E69","P117",0
"E69","P118",0
"E69","P119",0
"E69","P120",0
"E69","P121",0
"E69","P122",0
"E69","P123",0
"E69","P124",0
"E69","P125",0
"E69","P126",0
"E69","P127",0
"E69","P128",0
"E69","P129",0
"E69","P130",0
"E69","P131",0
"E69","P132",0
"E69","P133",0
"E69","P134",0
"E69","P135",0
"E69","P136",0
"E69","P137",0
"E70","P1",0
"E70","P2",0
"E70","P3",0
"E70","P4",0
"E70","P5",0
"E70","P6",0
"E70","P7",0
"E70","P8",0
"E70","P9",0
"E70","P10",0
"E70","P11",0
"E70","P12",0
"E70","P13",0
"E70","P14",0
"E70","P15",0
"E70","P16",0
"E70","P17",0
"E70","P18",0
"E70","P19",0
"E70","P20",0
"E70","P21",0
"E70","P22",0
"E70","P23",0
"E70","P24",0
"E70","P25",0
"E70","P26",0
"E70","P27",0
"E70","P28",0
"E70","P29",0
"E70","P30",0
"E70","P31",0
"E70","P32",0
"E70","P33",0
"E70","P34",0
"E70","P35",0
"E70","P36",0
"E70","P37",0
"E70","P38",0
"E70","P39",0
"E70","P40",0
"E70","P41",0
"E70","P42",0
"E70","P43",0
"E70","P44",0
"E70","P45",0
"E70","P46",0
"E70","P47",0
"E70","P48",0
"E70","P49",0
"E70","P50",0
"E70","P51",0
"E70","P52",0
"E70","P53",0
"E70","P54",0
"E70","P55",0
"E70","P56",0
"E70","P57",0
"E70","P58",0
"E70","P59",0
"E70","P60",0
"E70","P61",0
"E70","P62",0
"E70","P63",0
"E70","P64",0
"E70","P65",0
"E70","P66",0
"E70","P67",0
"E70","P68",0
"E70","P69",0
"E70","P70",0
"E70","P71",0
"E70","P72",0
"E70","P73",0
"E70","P74",0
"E70","P75",0
"E70","P76",0
"E70","P77",0
"E70","P78",0
"E70","P79",0
"E70","P80",0
"E70","P81",0
"E70","P82",0
"E70","P83",0
"E70","P84",0
"E70","P85",0
"E70","P86",0
"E70","P87",0
"E70","P88",0
"E70","P89",0
"E70","P90",0
"E70","P91",0
"E70","P92",0
"E70","P93",0
"E70","P94",0
"E70","P95",0
"E70","P96",0
"E70","P97",0
"E70","P98",0
"E70","P99",0
"E70","P100",0
"E70","P101",0
"E70","P102",0
"E70","P103",0
"E70","P104",0
"E70","P105",0
"E70","P106",0
"E70","P107",0
"E70","P108",0
"E70","P109",0
"E70","P110",0
"E70","P111",0
"E70","P112",0
"E70","P113",0
"E70","P114",0
"E70","P115",0
"E70","P116",0
"E70","P117",0
"E70","P118",0
"E70","P119",0
"E70","P120",0
"E70","P121",0
"E70","P122",0
"E70","P123",0
"E70","P124",0
"E70","P125",0
"E70","P126",0
"E70","P127",0
"E70","P128",0
"E70","P129",0
"E70","P130",0
"E70","P131",0
"E70","P132",0
"E70","P133",0
"E70","P134",0
"E70","P135",0
"E70","P136",0
"E70","P137",0
"E71","P1",0
"E71","P2",0
"E71","P3",0
"E71","P4",0
"E71","P5",0
"E71","P6",0
"E71","P7",0
"E71","P8",0
"E71","P9",0
"E71","P10",0
"E71","P11",0
"E71","P12",0
"E71","P13",0
"E71","P14",0
"E71","P15",0
"E71","P16",0
"E71","P17",0
"E71","P18",0
"E71","P19",0
"E71","P20",0
"E71","P21",0
"E71","P22",0
"E71","P23",0
"E71","P24",0
"E71","P25",0
"E71","P26",0
"E71","P27",0
"E71","P28",0
"E71","P29",0
"E71","P30",0
"E71","P31",0
"E71","P32",0
"E71","P33",0
"E71","P34",0
"E71","P35",0
"E71","P36",0
"E71","P37",0
"E71","P38",0
"E71","P39",0
"E71","P40",0
"E71","P41",0
"E71","P42",0
"E71","P43",0
"E71","P44",0
"E71","P45",0
"E71","P46",0
"E71","P47",0
"E71","P48",0
"E71","P49",0
"E71","P50",0
"E71","P51",0
"E71","P52",0
"E71","P53",0
"E71","P54",0
"E71","P55",0
"E71","P56",0
"E71","P57",0
"E71","P58",0
"E71","P59",0
"E71","P60",0
"E71","P61",0
"E71","P62",0
"E71","P63",0
"E71","P64",0
"E71","P65",0
"E71","P66",0
"E71","P67",0
"E71","P68",0
"E71","P69",0
"E71","P70",0
"E71","P71",0
"E71","P72",0
"E71","P73",0
"E71","P74",0
"E71","P75",0
"E71","P76",0
"E71","P77",0
"E71","P78",0
"E71","P79",0
"E71","P80",0
"E71","P81",0
"E71","P82",0
"E71","P83",0
"E71","P84",0
"E71","P85",0
"E71","P86",0
"E71","P87",0
"E71","P88",0
"E71","P89",0
"E71","P90",0
"E71","P91",0
"E71","P92",0
"E71","P93",0
"E71","P94",0
"E71","P95",0
"E71","P96",0
"E71","P97",0
"E71","P98",0
"E71","P99",0
"E71","P100",0
"E71","P101",0
"E71","P102",0
"E71","P103",0
"E71","P104",0
"E71","P105",0
"E71","P106",0
"E71","P107",0
"E71","P108",0
"E71","P109",0
"E71","P110",0
"E71","P111",0
"E71","P112",0
"E71","P113",0
"E71","P114",0
"E71","P115",0
"E71","P116",0
"E71","P117",0
"E71","P118",0
"E71","P119",0
"E71","P120",0
"E71","P121",0
"E71","P122",0
"E71","P123",0
"E71","P124",0
"E71","P125",0
"E71","P126",0
"E71","P127",0
"E71","P128",0
"E71","P129",0
"E71","P130",0
"E71","P131",0
"E71","P132",0
"E71","P133",0
"E71","P134",0
"E71","P135",0
"E71","P136",0
"E71","P137",0
"E72","P1",0
"E72","P2",0
"E72","P3",0
"E72","P4",0
"E72","P5",0
"E72","P6",0
"E72","P7",0
"E72","P8",0
"E72","P9",0
"E72","P10",0
"E72","P11",0
"E72","P12",0
"E72","P13",0
"E72","P14",0
"E72","P15",0
"E72","P16",0
"E72","P17",0
"E72","P18",0
"E72","P19",0
"E72","P20",0
"E72","P21",0
"E72","P22",0
"E72","P23",0
"E72","P24",0
"E72","P25",0
"E72","P26",0
"E72","P27",0
"E72","P28",0
"E72","P29",0
"E72","P30",0
"E72","P31",0
"E72","P32",0
"E72","P33",0
"E72","P34",0
"E72","P35",0
"E72","P36",0
"E72","P37",0
"E72","P38",0
"E72","P39",0
"E72","P40",0
"E72","P41",0
"E72","P42",0
"E72","P43",0
"E72","P44",0
"E72","P45",0
"E72","P46",0
"E72","P47",0
"E72","P48",0
"E72","P49",0
"E72","P50",0
"E72","P51",0
"E72","P52",0
"E72","P53",0
"E72","P54",0
"E72","P55",0
"E72","P56",0
"E72","P57",0
"E72","P58",0
"E72","P59",0
"E72","P60",0
"E72","P61",0
"E72","P62",0
"E72","P63",0
"E72","P64",0
"E72","P65",0
"E72","P66",0
"E72","P67",0
"E72","P68",0
"E72","P69",0
"E72","P70",0
"E72","P71",0
"E72","P72",0
"E72","P73",0
"E72","P74",0
"E72","P75",0
"E72","P76",0
"E72","P77",0
"E72","P78",0
"E72","P79",0
"E72","P80",0
"E72","P81",0
"E72","P82",0
"E72","P83",0
"E72","P84",0
"E72","P85",0
"E72","P86",0
"E72","P87",0
"E72","P88",0
"E72","P89",0
"E72","P90",0
"E72","P91",0
"E72","P92",0
"E72","P93",0
"E72","P94",0
"E72","P95",0
"E72","P96",0
"E72","P97",0
"E72","P98",0
"E72","P99",0
"E72","P100",0
"E72","P101",0
"E72","P102",0
"E72","P103",0
"E72","P104",0
"E72","P105",0
"E72","P106",0
"E72","P107",0
"E72","P108",0
"E72","P109",0
"E72","P110",0
"E72","P111",0
"E72","P112",0
"E72","P113",0
"E72","P114",0
"E72","P115",0
"E72","P116",0
"E72","P117",0
"E72","P118",0
"E72","P119",0
"E72","P120",0
"E72","P121",0
"E72","P122",0
"E72","P123",0
"E72","P124",0
"E72","P125",0
"E72","P126",0
"E72","P127",0
"E72","P128",0
"E72","P129",0
"E72","P130",0
"E72","P131",0
"E72","P132",0
"E72","P133",0
"E72","P134",0
"E72","P135",0
"E72","P136",0
"E72","P137",0
"E73","P1",0
"E73","P2",0
"E73","P3",0
"E73","P4",0
"E73","P5",0
"E73","P6",0
"E73","P7",0
"E73","P8",0
"E73","P9",0
"E73","P10",0
"E73","P11",0
"E73","P12",0
"E73","P13",0
"E73","P14",0
"E73","P15",0
"E73","P16",0
"E73","P17",0
"E73","P18",0
"E73","P19",0
"E73","P20",0
"E73","P21",0
"E73","P22",0
"E73","P23",0
"E73","P24",0
"E73","P25",0
"E73","P26",0
"E73","P27",0
"E73","P28",0
"E73","P29",0
"E73","P30",0
"E73","P31",0
"E73","P32",0
"E73","P33",0
"E73","P34",0
"E73","P35",0
"E73","P36",0
"E73","P37",0
"E73","P38",0
"E73","P39",0
"E73","P40",0
"E73","P41",0
"E73","P42",0
"E73","P43",0
"E73","P44",0
"E73","P45",0
"E73","P46",0
"E73","P47",0
"E73","P48",0
"E73","P49",0
"E73","P50",0
"E73","P51",0
"E73","P52",0
"E73","P53",0
"E73","P54",0
"E73","P55",0
"E73","P56",0
"E73","P57",0
"E73","P58",0
"E73","P59",0
"E73","P60",0
"E73","P61",0
"E73","P62",0
"E73","P63",0
"E73","P64",0
"E73","P65",0
"E73","P66",0
"E73","P67",0
"E73","P68",0
"E73","P69",0
"E73","P70",0
"E73","P71",0
"E73","P72",0
"E73","P73",0
"E73","P74",0
"E73","P75",0
"E73","P76",0
"E73","P77",0
"E73","P78",0
"E73","P79",0
"E73","P80",0
"E73","P81",0
"E73","P82",0
"E73","P83",0
"E73","P84",0
"E73","P85",0
"E73","P86",0
"E73","P87",0
"E73","P88",0
"E73","P89",0
"E73","P90",0
"E73","P91",0
"E73","P92",0
"E73","P93",0
"E73","P94",0
"E73","P95",0
"E73","P96",0
"E73","P97",0
"E73","P98",0
"E73","P99",0
"E73","P100",0
"E73","P101",0
"E73","P102",0
"E73","P103",0
"E73","P104",0
"E73","P105",0
"E73","P106",0
"E73","P107",0
"E73","P108",0
"E73","P109",0
"E73","P110",0
"E73","P111",0
"E73","P112",0
"E73","P113",0
"E73","P114",0
"E73","P115",0
"E73","P116",0
"E73","P117",0
"E73","P118",0
"E73","P119",0
"E73","P120",0
"E73","P121",0
"E73","P122",0
"E73","P123",0
"E73","P124",0
"E73","P125",0
"E73","P126",0
"E73","P127",0
"E73","P128",0
"E73","P129",0
"E73","P130",0
"E73","P131",0
"E73","P132",0
"E73","P133",0
"E73","P134",0
"E73","P135",0
"E73","P136",0
"E73","P137",0
"E74","P1",0
"E74","P2",0
"E74","P3",0
"E74","P4",0
"E74","P5",0
"E74","P6",0
"E74","P7",0
"E74","P8",0
"E74","P9",0
"E74","P10",0
"E74","P11",0
"E74","P12",0
"E74","P13",0
"E74","P14",0
"E74","P15",0
"E74","P16",0
"E74","P17",0
"E74","P18",0
"E74","P19",0
"E74","P20",0
"E74","P21",0
"E74","P22",0
"E74","P23",0
"E74","P24",0
"E74","P25",0
"E74","P26",0
"E74","P27",0
"E74","P28",0
"E74","P29",0
"E74","P30",0
"E74","P31",0
"E74","P32",0
"E74","P33",0
"E74","P34",0
"E74","P35",0
"E74","P36",0
"E74","P37",0
"E74","P38",0
"E74","P39",0
"E74","P40",0
"E74","P41",0
"E74","P42",0
"E74","P43",0
"E74","P44",0
"E74","P45",0
"E74","P46",0
"E74","P47",0
"E74","P48",0
"E74","P49",0
"E74","P50",0
"E74","P51",0
"E74","P52",0
"E74","P53",0
"E74","P54",0
"E74","P55",0
"E74","P56",0
"E74","P57",0
"E74","P58",0
"E74","P59",0
"E74","P60",0
"E74","P61",0
"E74","P62",0
"E74","P63",0
"E74","P64",0
"E74","P65",0
"E74","P66",0
"E74","P67",0
"E74","P68",0
"E74","P69",0
"E74","P70",0
"E74","P71",0
"E74","P72",0
"E74","P73",0
"E74","P74",0
"E74","P75",0
"E74","P76",0
"E74","P77",0
"E74","P78",0
"E74","P79",0
"E74","P80",0
"E74","P81",0
"E74","P82",0
"E74","P83",0
"E74","P84",0
"E74","P85",0
"E74","P86",0
"E74","P87",0
"E74","P88",0
"E74","P89",0
"E74","P90",0
"E74","P91",0
"E74","P92",0
"E74","P93",0
"E74","P94",0
"E74","P95",0
"E74","P96",0
"E74","P97",0
"E74","P98",0
"E74","P99",0
"E74","P100",0
"E74","P101",0
"E74","P102",0
"E74","P103",0
"E74","P104",0
"E74","P105",0
"E74","P106",0
"E74","P107",0
"E74","P108",0
"E74","P109",0
"E74","P110",0
"E74","P111",0
"E74","P112",0
"E74","P113",0
"E74","P114",0
"E74","P115",0
"E74","P116",0
"E74","P117",0
"E74","P118",0
"E74","P119",0
"E74","P120",0
"E74","P121",0
"E74","P122",0
"E74","P123",0
"E74","P124",0
"E74","P125",0
"E74","P126",0
"E74","P127",0
"E74","P128",0
"E74","P129",0
"E74","P130",0
"E74","P131",0
"E74","P132",0
"E74","P133",0
"E74","P134",0
"E74","P135",0
"E74","P136",0
"E74","P137",0
"E75","P1",0
"E75","P2",0
"E75","P3",0
"E75","P4",0
"E75","P5",0
"E75","P6",0
"E75","P7",0
"E75","P8",0
"E75","P9",0
"E75","P10",0
"E75","P11",0
"E75","P12",0
"E75","P13",0
"E75","P14",0
"E75","P15",0
"E75","P16",0
"E75","P17",0
"E75","P18",0
"E75","P19",0
"E75","P20",0
"E75","P21",0
"E75","P22",0
"E75","P23",0
"E75","P24",0
"E75","P25",0
"E75","P26",0
"E75","P27",0
"E75","P28",0
"E75","P29",0
"E75","P30",0
"E75","P31",0
"E75","P32",0
"E75","P33",0
"E75","P34",0
"E75","P35",0
"E75","P36",0
"E75","P37",0
"E75","P38",0
"E75","P39",0
"E75","P40",0
"E75","P41",0
"E75","P42",0
"E75","P43",0
"E75","P44",0
"E75","P45",0
"E75","P46",0
"E75","P47",0
"E75","P48",0
"E75","P49",0
"E75","P50",0
"E75","P51",0
"E75","P52",0
"E75","P53",0
"E75","P54",0
"E75","P55",0
"E75","P56",0
"E75","P57",0
"E75","P58",0
"E75","P59",0
"E75","P60",0
"E75","P61",0
"E75","P62",0
"E75","P63",0
"E75","P64",0
"E75","P65",0
"E75","P66",0
"E75","P67",0
"E75","P68",0
"E75","P69",0
"E75","P70",0
"E75","P71",0
"E75","P72",0
"E75","P73",0
"E75","P74",0
"E75","P75",0
"E75","P76",0
"E75","P77",0
"E75","P78",0
"E75","P79",0
"E75","P80",0
"E75","P81",0
"E75","P82",0
"E75","P83",0
"E75","P84",0
"E75","P85",0
"E75","P86",0
"E75","P87",0
"E75","P88",0
"E75","P89",0
"E75","P90",0
"E75","P91",0
"E75","P92",0
"E75","P93",0
"E75","P94",0
"E75","P95",0
"E75","P96",0
"E75","P97",0
"E75","P98",0
"E75","P99",0
"E75","P100",0
"E75","P101",0
"E75","P102",0
"E75","P103",0
"E75","P104",0
"E75","P105",0
"E75","P106",0
"E75","P107",0
"E75","P108",0
"E75","P109",0
"E75","P110",0
"E75","P111",0
"E75","P112",0
"E75","P113",0
"E75","P114",0
"E75","P115",0
"E75","P116",0
"E75","P117",0
"E75","P118",0
"E75","P119",0
"E75","P120",0
"E75","P121",0
"E75","P122",0
"E75","P123",0
"E75","P124",0
"E75","P125",0
"E75","P126",0
"E75","P127",0
"E75","P128",0
"E75","P129",0
"E75","P130",0
"E75","P131",0
"E75","P132",0
"E75","P133",0
"E75","P134",0
"E75","P135",0
"E75","P136",0
"E75","P137",0
"E76","P1",0
"E76","P2",0
"E76","P3",0
"E76","P4",0
"E76","P5",0
"E76","P6",0
"E76","P7",0
"E76","P8",0
"E76","P9",0
"E76","P10",0
"E76","P11",0
"E76","P12",0
"E76","P13",0
"E76","P14",0
"E76","P15",0
"E76","P16",0
"E76","P17",0
"E76","P18",0
"E76","P19",0
"E76","P20",0
"E76","P21",0
"E76","P22",0
"E76","P23",0
"E76","P24",0
"E76","P25",0
"E76","P26",0
"E76","P27",0
"E76","P28",0
"E76","P29",0
"E76","P30",0
"E76","P31",0
"E76","P32",0
"E76","P33",0
"E76","P34",0
"E76","P35",0
"E76","P36",0
"E76","P37",0
"E76","P38",0
"E76","P39",0
"E76","P40",0
"E76","P41",0
"E76","P42",0
"E76","P43",0
"E76","P44",0
"E76","P45",0
"E76","P46",0
"E76","P47",0
"E76","P48",0
"E76","P49",0
"E76","P50",0
"E76","P51",0
"E76","P52",0
"E76","P53",0
"E76","P54",0
"E76","P55",0
"E76","P56",0
"E76","P57",0
"E76","P58",0
"E76","P59",0
"E76","P60",0
"E76","P61",0
"E76","P62",0
"E76","P63",0
"E76","P64",0
"E76","P65",0
"E76","P66",0
"E76","P67",0
"E76","P68",0
"E76","P69",0
"E76","P70",0
"E76","P71",0
"E76","P72",0
"E76","P73",0
"E76","P74",0
"E76","P75",0
"E76","P76",0
"E76","P77",0
"E76","P78",0
"E76","P79",0
"E76","P80",0
"E76","P81",0
"E76","P82",0
"E76","P83",0
"E76","P84",0
"E76","P85",0
"E76","P86",0
"E76","P87",0
"E76","P88",0
"E76","P89",0
"E76","P90",0
"E76","P91",0
"E76","P92",0
"E76","P93",0
"E76","P94",0
"E76","P95",0
"E76","P96",0
"E76","P97",0
"E76","P98",0
"E76","P99",0
"E76","P100",0
"E76","P101",0
"E76","P102",0
"E76","P103",0
"E76","P104",0
"E76","P105",0
"E76","P106",0
"E76","P107",0
"E76","P108",0
"E76","P109",0
"E76","P110",0
"E76","P111",0
"E76","P112",0
"E76","P113",0
"E76","P114",0
"E76","P115",0
"E76","P116",0
"E76","P117",0
"E76","P118",0
"E76","P119",0
"E76","P120",0
"E76","P121",0
"E76","P122",0
"E76","P123",0
"E76","P124",0
"E76","P125",0
"E76","P126",0
"E76","P127",0
"E76","P128",0
"E76","P129",0
"E76","P130",0
"E76","P131",0
"E76","P132",0
"E76","P133",0
"E76","P134",0
"E76","P135",0
"E76","P136",0
"E76","P137",0
"E77","P1",0
"E77","P2",0
"E77","P3",0
"E77","P4",0
"E77","P5",0
"E77","P6",0
"E77","P7",0
"E77","P8",0
"E77","P9",0
"E77","P10",0
"E77","P11",0
"E77","P12",0
"E77","P13",0
"E77","P14",0
"E77","P15",0
"E77","P16",0
"E77","P17",0
"E77","P18",0
"E77","P19",0
"E77","P20",0
"E77","P21",0
"E77","P22",0
"E77","P23",0
"E77","P24",0
"E77","P25",0
"E77","P26",0
"E77","P27",0
"E77","P28",0
"E77","P29",0
"E77","P30",0
"E77","P31",0
"E77","P32",0
"E77","P33",0
"E77","P34",0
"E77","P35",0
"E77","P36",0
"E77","P37",0
"E77","P38",0
"E77","P39",0
"E77","P40",0
"E77","P41",0
"E77","P42",0
"E77","P43",0
"E77","P44",0
"E77","P45",0
"E77","P46",0
"E77","P47",0
"E77","P48",0
"E77","P49",0
"E77","P50",0
"E77","P51",0
"E77","P52",0
"E77","P53",0
"E77","P54",0
"E77","P55",0
"E77","P56",0
"E77","P57",0
"E77","P58",0
"E77","P59",0
"E77","P60",0
"E77","P61",0
"E77","P62",0
"E77","P63",0
"E77","P64",0
"E77","P65",0
"E77","P66",0
"E77","P67",0
"E77","P68",0
"E77","P69",0
"E77","P70",0
"E77","P71",0
"E77","P72",0
"E77","P73",0
"E77","P74",0
"E77","P75",0
"E77","P76",0
"E77","P77",0
"E77","P78",0
"E77","P79",0
"E77","P80",0
"E77","P81",0
"E77","P82",0
"E77","P83",0
"E77","P84",0
"E77","P85",0
"E77","P86",0
"E77","P87",0
"E77","P88",0
"E77","P89",0
"E77","P90",0
"E77","P91",0
"E77","P92",0
"E77","P93",0
"E77","P94",0
"E77","P95",0
"E77","P96",0
"E77","P97",0
"E77","P98",0
"E77","P99",0
"E77","P100",0
"E77","P101",0
"E77","P102",0
"E77","P103",0
"E77","P104",0
"E77","P105",0
"E77","P106",0
"E77","P107",0
"E77","P108",0
"E77","P109",0
"E77","P110",0
"E77","P111",0
"E77","P112",0
"E77","P113",0
"E77","P114",0
"E77","P115",0
"E77","P116",0
"E77","P117",0
"E77","P118",0
"E77","P119",0
"E77","P120",0
"E77","P121",0
"E77","P122",0
"E77","P123",0
"E77","P124",0
"E77","P125",0
"E77","P126",0
"E77","P127",0
"E77","P128",0
"E77","P129",0
"E77","P130",0
"E77","P131",0
"E77","P132",0
"E77","P133",0
"E77","P134",0
"E77","P135",0
"E77","P136",0
"E77","P137",0
"E78","P1",0
"E78","P2",0
"E78","P3",0
"E78","P4",0
"E78","P5",0
"E78","P6",0
"E78","P7",0
"E78","P8",0
"E78","P9",0
"E78","P10",0
"E78","P11",0
"E78","P12",0
"E78","P13",0
"E78","P14",0
"E78","P15",0
"E78","P16",0
"E78","P17",0
"E78","P18",0
"E78","P19",0
"E78","P20",0
"E78","P21",0
"E78","P22",0
"E78","P23",0
"E78","P24",0
"E78","P25",0
"E78","P26",0
"E78","P27",0
"E78","P28",0
"E78","P29",0
"E78","P30",0
"E78","P31",0
"E78","P32",0
"E78","P33",0
"E78","P34",0
"E78","P35",0
"E78","P36",0
"E78","P37",0
"E78","P38",0
"E78","P39",0
"E78","P40",0
"E78","P41",0
"E78","P42",0
"E78","P43",0
"E78","P44",0
"E78","P45",0
"E78","P46",0
