0.5742,0.2938,3.3753,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.3878,0.0054,0.0196,0.1304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2473,0.0141,0.0000,0.0000,0.5015
0.6473,0.2938,2.5330,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.4238,0.0000,0.0021,0.0205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1234,1.5837,0.0231,0.0000,0.0000,0.4817
0.4831,0.2292,3.1376,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.3069,0.0000,0.0104,0.1032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0821,0.0122,0.0000,0.0000,0.5459
0.4831,0.2292,3.1376,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.3069,0.0000,0.0104,0.1032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0821,0.0122,0.0000,0.0000,0.5459
0.4831,0.2292,3.1376,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.3069,0.0000,0.0104,0.1032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0821,0.0122,0.0000,0.0000,0.5459
0.4821,0.2292,3.1539,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.3049,0.0045,0.0157,0.1025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0920,0.0123,0.0000,0.0000,0.5470
0.5363,0.2292,2.5330,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.3319,0.0000,0.0022,0.0219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0907,1.3386,0.0190,0.0000,0.0000,0.5322
0.3885,0.1646,2.9288,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.2207,0.0037,0.0119,0.0742,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9340,0.0106,0.0000,0.0000,0.5933
0.3893,0.1646,2.9157,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.2223,0.0000,0.0075,0.0747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9260,0.0105,0.0000,0.0000,0.5925
0.3893,0.1646,2.9157,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.2223,0.0000,0.0075,0.0747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9260,0.0105,0.0000,0.0000,0.5925
0.3893,0.1646,2.9157,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.2223,0.0000,0.0075,0.0747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9260,0.0105,0.0000,0.0000,0.5925
0.4231,0.1646,2.5330,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.2383,0.0000,0.0023,0.0233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0575,1.0888,0.0147,0.0000,0.0000,0.5837
0.2932,0.1000,2.6999,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.1350,0.0028,0.0079,0.0454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7733,0.0087,0.0000,0.0000,0.6405
0.2939,0.1000,2.6899,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.1362,0.0000,0.0046,0.0458,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7672,0.0087,0.0000,0.0000,0.6398
0.3189,0.1000,2.6194,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.1484,0.0000,0.0007,0.0074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0430,0.0000,0.8892,0.0101,0.0000,0.0000,0.6331
0.2939,0.1000,2.6899,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.1362,0.0000,0.0046,0.0458,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7672,0.0087,0.0000,0.0000,0.6398
0.3078,0.1000,2.5330,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.1428,0.0000,0.0025,0.0247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0236,0.8341,0.0104,0.0000,0.0000,0.6362
